,lcbatch,sortday,MS_Run,celltype,id,channel,sub,Set,well,label,sample.x,sample.y,isoTime,diameter,elongation,slide,field,dropXPos,dropYPos,pickupXPos,pickupYPos,wellAlph,wellNum
1861,A,B,57,m,i1861,Reporter.intensity.7,C1,XwAL00256,L16,7,m,d0,10:38:11 AM,23.64,1.58,3,4,14,8,10,14,L,16
1862,A,B,57,m,i1862,Reporter.intensity.8,C1,XwAL00256,L16,8,m,d0,10:39:14 AM,31.69,1.46,3,4,4,12,10,14,L,16
1863,A,B,57,m,i1863,Reporter.intensity.9,C1,XwAL00256,L16,9,m,d0,10:39:18 AM,23.6,1.58,3,4,8,12,10,14,L,16
1864,A,B,57,m,i1864,Reporter.intensity.10,C1,XwAL00256,L16,10,m,d0,10:39:21 AM,27.06,1.48,3,4,12,12,10,14,L,16
1865,A,B,57,m,i1865,Reporter.intensity.11,C1,XwAL00256,L16,11,m,d0,10:39:23 AM,27.38,1.78,3,4,16,12,10,14,L,16
1866,A,B,57,u,i1866,Reporter.intensity.12,NA,XwAL00256,L16,12,u,d0,11:21:03 AM,17.82,1.42,3,4,4,16,10,14,L,16
1867,A,B,57,u,i1867,Reporter.intensity.13,NA,XwAL00256,L16,13,u,d0,11:21:05 AM,19.42,1.6,3,4,8,16,10,14,L,16
1868,A,B,57,u,i1868,Reporter.intensity.14,NA,XwAL00256,L16,14,u,d0,11:21:07 AM,20.12,1.34,3,4,12,16,10,14,L,16
1869,A,B,57,u,i1869,Reporter.intensity.15,NA,XwAL00256,L16,15,u,d0,11:21:09 AM,20.41,1.67,3,4,16,16,10,14,L,16
1870,A,B,57,u,i1870,Reporter.intensity.16,NA,XwAL00256,L16,16,u,d0,11:21:29 AM,16.99,1.73,3,4,6,20,10,14,L,16
1871,A,B,57,u,i1871,Reporter.intensity.17,NA,XwAL00256,L16,17,u,d0,11:21:31 AM,19.06,1.57,3,4,10,20,10,14,L,16
1872,A,B,57,neg,i1872,Reporter.intensity.18,NA,XwAL00256,L16,18,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,A,B,58,carrier,i1873,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874,A,B,58,reference,i1874,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,A,B,58,unused,i1875,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,A,B,58,unused,i1876,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,A,B,58,m,i1877,Reporter.intensity.5,C1,XwAL00257,L17,5,m,d0,10:38:16 AM,23.41,1.65,3,4,32,8,32,14,L,17
1878,A,B,58,m,i1878,Reporter.intensity.6,C1,XwAL00257,L17,6,m,d0,10:38:19 AM,26.68,1.42,3,4,36,8,32,14,L,17
1879,A,B,58,m,i1879,Reporter.intensity.7,NA,XwAL00257,L17,7,m,d0,10:39:26 AM,26.13,1.89,3,4,26,12,32,14,L,17
1880,A,B,58,m,i1880,Reporter.intensity.8,C1,XwAL00257,L17,8,m,d0,10:39:28 AM,21.99,1.49,3,4,30,12,32,14,L,17
1881,A,B,58,m,i1881,Reporter.intensity.9,C1,XwAL00257,L17,9,m,d0,10:39:33 AM,22.02,1.58,3,4,34,12,32,14,L,17
1882,A,B,58,m,i1882,Reporter.intensity.10,C1,XwAL00257,L17,10,m,d0,10:39:35 AM,27.25,1.48,3,4,38,12,32,14,L,17
1883,A,B,58,u,i1883,Reporter.intensity.11,NA,XwAL00257,L17,11,u,d0,11:21:12 AM,20.67,1.61,3,4,26,16,32,14,L,17
1884,A,B,58,u,i1884,Reporter.intensity.12,NA,XwAL00257,L17,12,u,d0,11:21:14 AM,21.02,1.52,3,4,30,16,32,14,L,17
1885,A,B,58,u,i1885,Reporter.intensity.13,NA,XwAL00257,L17,13,u,d0,11:21:16 AM,16.77,1.3,3,4,34,16,32,14,L,17
1886,A,B,58,u,i1886,Reporter.intensity.14,NA,XwAL00257,L17,14,u,d0,11:21:18 AM,19.96,1.71,3,4,38,16,32,14,L,17
1887,A,B,58,u,i1887,Reporter.intensity.15,NA,XwAL00257,L17,15,u,d0,11:21:33 AM,21.01,1.5,3,4,28,20,32,14,L,17
1888,A,B,58,u,i1888,Reporter.intensity.16,NA,XwAL00257,L17,16,u,d0,11:21:35 AM,18.96,1.42,3,4,32,20,32,14,L,17
1889,A,B,58,neg,i1889,Reporter.intensity.17,NA,XwAL00257,L17,17,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,A,B,58,m,i1890,Reporter.intensity.18,NA,XwAL00257,L17,18,m,d0,10:38:13 AM,24.39,1.67,3,4,28,8,32,14,L,17
1891,A,B,59,carrier,i1891,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,A,B,59,reference,i1892,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,A,B,59,unused,i1893,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,A,B,59,unused,i1894,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,A,B,59,m,i1895,Reporter.intensity.5,C1,XwAL00258,L18,5,m,d0,10:39:11 AM,28.22,1.44,3,4,58,8,54,14,L,18
1896,A,B,59,m,i1896,Reporter.intensity.6,C1,XwAL00258,L18,6,m,d0,10:39:36 AM,25,1.61,3,4,48,12,54,14,L,18
1897,A,B,59,m,i1897,Reporter.intensity.7,C2,XwAL00258,L18,7,m,d0,10:39:40 AM,19.15,2,3,4,52,12,54,14,L,18
1898,A,B,59,m,i1898,Reporter.intensity.8,C1,XwAL00258,L18,8,m,d0,10:39:42 AM,24.27,1.66,3,4,56,12,54,14,L,18
1899,A,B,59,m,i1899,Reporter.intensity.9,C1,XwAL00258,L18,9,m,d0,10:39:45 AM,25.65,1.6,3,4,60,12,54,14,L,18
1900,A,B,59,u,i1900,Reporter.intensity.10,NA,XwAL00258,L18,10,u,d0,11:21:20 AM,17,1.29,3,4,48,16,54,14,L,18
1901,A,B,59,u,i1901,Reporter.intensity.11,NA,XwAL00258,L18,11,u,d0,11:21:22 AM,19.93,1.69,3,4,52,16,54,14,L,18
1902,A,B,59,u,i1902,Reporter.intensity.12,NA,XwAL00258,L18,12,u,d0,11:21:24 AM,20,1.47,3,4,56,16,54,14,L,18
1903,A,B,59,u,i1903,Reporter.intensity.13,NA,XwAL00258,L18,13,u,d0,11:21:27 AM,19.4,1.87,3,4,60,16,54,14,L,18
1904,A,B,59,u,i1904,Reporter.intensity.14,NA,XwAL00258,L18,14,u,d0,11:21:36 AM,17.72,1.37,3,4,50,20,54,14,L,18
1905,A,B,59,u,i1905,Reporter.intensity.15,NA,XwAL00258,L18,15,u,d0,11:21:39 AM,17.82,1.51,3,4,54,20,54,14,L,18
1906,A,B,59,neg,i1906,Reporter.intensity.16,NA,XwAL00258,L18,16,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,A,B,59,m,i1907,Reporter.intensity.17,C1,XwAL00258,L18,17,m,d0,10:39:05 AM,24.17,1.73,3,4,50,8,54,14,L,18
1908,A,B,59,m,i1908,Reporter.intensity.18,NA,XwAL00258,L18,18,m,d0,10:39:07 AM,29.03,1.42,3,4,54,8,54,14,L,18
1909,A,B,60,carrier,i1909,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,A,B,60,reference,i1910,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,A,B,60,unused,i1911,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,A,B,60,unused,i1912,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,A,B,60,m,i1913,Reporter.intensity.5,C1,XwAL00259,L19,5,m,d0,10:40:08 AM,26.45,1.5,3,4,4,34,10,36,L,19
1914,A,B,60,m,i1914,Reporter.intensity.6,C1,XwAL00259,L19,6,m,d0,10:40:11 AM,25.96,1.62,3,4,8,34,10,36,L,19
1915,A,B,60,m,i1915,Reporter.intensity.7,C1,XwAL00259,L19,7,m,d0,10:40:13 AM,21.19,1.54,3,4,12,34,10,36,L,19
1916,A,B,60,m,i1916,Reporter.intensity.8,C1,XwAL00259,L19,8,m,d0,10:40:16 AM,25.04,1.55,3,4,16,34,10,36,L,19
1917,A,B,60,u,i1917,Reporter.intensity.9,NA,XwAL00259,L19,9,u,d0,11:21:44 AM,17.99,1.63,3,4,4,38,10,36,L,19
1918,A,B,60,u,i1918,Reporter.intensity.10,NA,XwAL00259,L19,10,u,d0,11:21:47 AM,18.49,1.36,3,4,8,38,10,36,L,19
1919,A,B,60,u,i1919,Reporter.intensity.11,NA,XwAL00259,L19,11,u,d0,11:21:48 AM,18.88,1.58,3,4,12,38,10,36,L,19
1920,A,B,60,u,i1920,Reporter.intensity.12,NA,XwAL00259,L19,12,u,d0,11:21:50 AM,19.36,1.4,3,4,16,38,10,36,L,19
1921,A,B,60,u,i1921,Reporter.intensity.13,NA,XwAL00259,L19,13,u,d0,11:22:12 AM,20.76,1.78,3,4,6,42,10,36,L,19
1922,A,B,60,u,i1922,Reporter.intensity.14,NA,XwAL00259,L19,14,u,d0,11:22:14 AM,19.31,1.68,3,4,10,42,10,36,L,19
1923,A,B,60,neg,i1923,Reporter.intensity.15,NA,XwAL00259,L19,15,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,A,B,60,m,i1924,Reporter.intensity.16,C1,XwAL00259,L19,16,m,d0,10:39:47 AM,22.5,1.46,3,4,6,30,10,36,L,19
1925,A,B,60,m,i1925,Reporter.intensity.17,NA,XwAL00259,L19,17,m,d0,10:39:50 AM,22.15,1.56,3,4,10,30,10,36,L,19
1926,A,B,60,m,i1926,Reporter.intensity.18,C1,XwAL00259,L19,18,m,d0,10:39:52 AM,29.36,1.72,3,4,14,30,10,36,L,19
1927,A,B,61,carrier,i1927,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,A,B,61,reference,i1928,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,A,B,61,unused,i1929,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,A,B,61,unused,i1930,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,A,B,61,m,i1931,Reporter.intensity.5,C1,XwAL00260,L20,5,m,d0,10:40:21 AM,24.22,1.58,3,4,30,34,32,36,L,20
1932,A,B,61,m,i1932,Reporter.intensity.6,C1,XwAL00260,L20,6,m,d0,10:40:22 AM,21.11,1.53,3,4,34,34,32,36,L,20
1933,A,B,61,m,i1933,Reporter.intensity.7,C1,XwAL00260,L20,7,m,d0,10:40:27 AM,23.1,1.43,3,4,38,34,32,36,L,20
1934,A,B,61,u,i1934,Reporter.intensity.8,NA,XwAL00260,L20,8,u,d0,11:21:52 AM,18.21,1.63,3,4,26,38,32,36,L,20
1935,A,B,61,u,i1935,Reporter.intensity.9,NA,XwAL00260,L20,9,u,d0,11:21:54 AM,17.77,1.48,3,4,30,38,32,36,L,20
1936,A,B,61,u,i1936,Reporter.intensity.10,NA,XwAL00260,L20,10,u,d0,11:21:57 AM,21.7,1.54,3,4,34,38,32,36,L,20
1937,A,B,61,u,i1937,Reporter.intensity.11,NA,XwAL00260,L20,11,u,d0,11:22:00 AM,21.63,1.95,3,4,38,38,32,36,L,20
1938,A,B,61,u,i1938,Reporter.intensity.12,NA,XwAL00260,L20,12,u,d0,11:22:16 AM,17.89,1.57,3,4,28,42,32,36,L,20
1939,A,B,61,u,i1939,Reporter.intensity.13,NA,XwAL00260,L20,13,u,d0,11:22:18 AM,19.06,1.44,3,4,32,42,32,36,L,20
1940,A,B,61,u,i1940,Reporter.intensity.14,NA,XwAL00260,L20,14,u,d0,11:22:21 AM,16.64,1.31,3,4,36,42,32,36,L,20
1941,A,B,61,m,i1941,Reporter.intensity.15,C1,XwAL00260,L20,15,m,d0,10:39:54 AM,32,1.49,3,4,28,30,32,36,L,20
1942,A,B,61,m,i1942,Reporter.intensity.16,C1,XwAL00260,L20,16,m,d0,10:39:57 AM,24.14,1.55,3,4,32,30,32,36,L,20
1943,A,B,61,m,i1943,Reporter.intensity.17,C1,XwAL00260,L20,17,m,d0,10:39:59 AM,25.85,1.46,3,4,36,30,32,36,L,20
1944,A,B,61,m,i1944,Reporter.intensity.18,C1,XwAL00260,L20,18,m,d0,10:40:19 AM,25.86,1.62,3,4,26,34,32,36,L,20
1945,A,B,62,carrier,i1945,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,A,B,62,reference,i1946,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,A,B,62,unused,i1947,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,A,B,62,unused,i1948,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,A,B,62,m,i1949,Reporter.intensity.5,C1,XwAL00261,L21,5,m,d0,10:40:35 AM,22.77,1.84,3,4,56,34,54,36,L,21
1950,A,B,62,u,i1950,Reporter.intensity.6,NA,XwAL00261,L21,6,u,d0,11:21:42 AM,18.69,1.71,3,4,60,34,54,36,L,21
1951,A,B,62,u,i1951,Reporter.intensity.7,NA,XwAL00261,L21,7,u,d0,11:22:02 AM,23.72,1.6,3,4,48,38,54,36,L,21
1952,A,B,62,u,i1952,Reporter.intensity.8,NA,XwAL00261,L21,8,u,d0,11:22:05 AM,19.18,1.43,3,4,52,38,54,36,L,21
1953,A,B,62,u,i1953,Reporter.intensity.9,NA,XwAL00261,L21,9,u,d0,11:22:07 AM,21.79,1.29,3,4,56,38,54,36,L,21
1954,A,B,62,u,i1954,Reporter.intensity.10,NA,XwAL00261,L21,10,u,d0,11:22:09 AM,18.7,1.51,3,4,60,38,54,36,L,21
1955,A,B,62,u,i1955,Reporter.intensity.11,NA,XwAL00261,L21,11,u,d0,11:22:23 AM,19.1,1.52,3,4,50,42,54,36,L,21
1956,A,B,62,u,i1956,Reporter.intensity.12,NA,XwAL00261,L21,12,u,d0,11:22:25 AM,17.58,1.35,3,4,54,42,54,36,L,21
1957,A,B,62,neg,i1957,Reporter.intensity.13,NA,XwAL00261,L21,13,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,A,B,62,m,i1958,Reporter.intensity.14,C1,XwAL00261,L21,14,m,d0,10:40:02 AM,24.66,1.47,3,4,50,30,54,36,L,21
1959,A,B,62,m,i1959,Reporter.intensity.15,C1,XwAL00261,L21,15,m,d0,10:40:04 AM,24.46,1.87,3,4,54,30,54,36,L,21
1960,A,B,62,m,i1960,Reporter.intensity.16,C1,XwAL00261,L21,16,m,d0,10:40:06 AM,21.87,1.62,3,4,58,30,54,36,L,21
1961,A,B,62,m,i1961,Reporter.intensity.17,C1,XwAL00261,L21,17,m,d0,10:40:30 AM,32.3,1.82,3,4,48,34,54,36,L,21
1962,A,B,62,m,i1962,Reporter.intensity.18,C1,XwAL00261,L21,18,m,d0,10:40:33 AM,24.87,1.46,3,4,52,34,54,36,L,21
1963,A,B,63,carrier,i1963,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,A,B,63,reference,i1964,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,A,B,63,unused,i1965,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,A,B,63,unused,i1966,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,A,B,63,u,i1967,Reporter.intensity.5,NA,XwAL00262,L22,5,u,d0,11:22:27 AM,20.61,1.48,3,4,16,56,10,58,L,22
1968,A,B,63,u,i1968,Reporter.intensity.6,NA,XwAL00262,L22,6,u,d0,11:22:33 AM,19.02,1.58,3,4,4,60,10,58,L,22
1969,A,B,63,u,i1969,Reporter.intensity.7,NA,XwAL00262,L22,7,u,d0,11:22:35 AM,22.09,1.65,3,4,8,60,10,58,L,22
1970,A,B,63,u,i1970,Reporter.intensity.8,NA,XwAL00262,L22,8,u,d0,11:22:37 AM,18.98,1.44,3,4,12,60,10,58,L,22
1971,A,B,63,u,i1971,Reporter.intensity.9,NA,XwAL00262,L22,9,u,d0,11:22:39 AM,19.21,1.58,3,4,16,60,10,58,L,22
1972,A,B,63,u,i1972,Reporter.intensity.10,NA,XwAL00262,L22,10,u,d0,11:22:58 AM,23.47,1.6,3,4,6,64,10,58,L,22
1973,A,B,63,u,i1973,Reporter.intensity.11,NA,XwAL00262,L22,11,u,d0,11:23:01 AM,18.78,1.53,3,4,10,64,10,58,L,22
1974,A,B,63,neg,i1974,Reporter.intensity.12,NA,XwAL00262,L22,12,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,A,B,63,m,i1975,Reporter.intensity.13,C1,XwAL00262,L22,13,m,d0,10:40:36 AM,21.73,1.38,3,4,6,52,10,58,L,22
1976,A,B,63,m,i1976,Reporter.intensity.14,NA,XwAL00262,L22,14,m,d0,10:40:38 AM,22.24,1.4,3,4,10,52,10,58,L,22
1977,A,B,63,m,i1977,Reporter.intensity.15,C1,XwAL00262,L22,15,m,d0,10:40:41 AM,20.27,1.38,3,4,14,52,10,58,L,22
1978,A,B,63,m,i1978,Reporter.intensity.16,C1,XwAL00262,L22,16,m,d0,10:41:01 AM,32.52,1.51,3,4,4,56,10,58,L,22
1979,A,B,63,m,i1979,Reporter.intensity.17,C1,XwAL00262,L22,17,m,d0,10:41:04 AM,26.14,1.37,3,4,8,56,10,58,L,22
1980,A,B,63,m,i1980,Reporter.intensity.18,C1,XwAL00262,L22,18,m,d0,10:41:06 AM,23.12,1.43,3,4,12,56,10,58,L,22
1981,A,B,64,carrier,i1981,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,A,B,64,reference,i1982,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,A,B,64,unused,i1983,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,A,B,64,unused,i1984,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,A,B,64,u,i1985,Reporter.intensity.5,NA,XwAL00263,L23,5,u,d0,11:22:41 AM,19.21,1.47,3,4,26,60,32,58,L,23
1986,A,B,64,u,i1986,Reporter.intensity.6,NA,XwAL00263,L23,6,u,d0,11:22:43 AM,17.57,1.65,3,4,30,60,32,58,L,23
1987,A,B,64,u,i1987,Reporter.intensity.7,NA,XwAL00263,L23,7,u,d0,11:22:46 AM,19.2,1.39,3,4,34,60,32,58,L,23
1988,A,B,64,u,i1988,Reporter.intensity.8,NA,XwAL00263,L23,8,u,d0,11:22:48 AM,21.29,1.46,3,4,38,60,32,58,L,23
1989,A,B,64,u,i1989,Reporter.intensity.9,NA,XwAL00263,L23,9,u,d0,11:23:03 AM,22.96,1.88,3,4,28,64,32,58,L,23
1990,A,B,64,u,i1990,Reporter.intensity.10,NA,XwAL00263,L23,10,u,d0,11:23:06 AM,18.91,1.34,3,4,32,64,32,58,L,23
1991,A,B,64,neg,i1991,Reporter.intensity.11,NA,XwAL00263,L23,11,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,A,B,64,m,i1992,Reporter.intensity.12,C1,XwAL00263,L23,12,m,d0,10:40:45 AM,28.59,1.56,3,4,28,52,32,58,L,23
1993,A,B,64,m,i1993,Reporter.intensity.13,C1,XwAL00263,L23,13,m,d0,10:40:47 AM,25.6,1.57,3,4,32,52,32,58,L,23
1994,A,B,64,m,i1994,Reporter.intensity.14,C1,XwAL00263,L23,14,m,d0,10:40:50 AM,24.67,1.81,3,4,36,52,32,58,L,23
1995,A,B,64,m,i1995,Reporter.intensity.15,C1,XwAL00263,L23,15,m,d0,10:41:08 AM,26.6,1.43,3,4,26,56,32,58,L,23
1996,A,B,64,m,i1996,Reporter.intensity.16,C2,XwAL00263,L23,16,m,d0,10:41:10 AM,24.65,1.71,3,4,30,56,32,58,L,23
1997,A,B,64,m,i1997,Reporter.intensity.17,C1,XwAL00263,L23,17,m,d0,10:41:15 AM,24.63,1.35,3,4,34,56,32,58,L,23
1998,A,B,64,u,i1998,Reporter.intensity.18,NA,XwAL00263,L23,18,u,d0,11:22:29 AM,18.86,1.74,3,4,38,56,32,58,L,23
1999,A,B,65,carrier,i1999,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,A,B,65,reference,i2000,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,A,B,65,unused,i2001,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,A,B,65,unused,i2002,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,A,B,65,u,i2003,Reporter.intensity.5,NA,XwAL00264,L24,5,u,d0,11:22:52 AM,19.39,1.67,3,4,52,60,54,58,L,24
2004,A,B,65,u,i2004,Reporter.intensity.6,NA,XwAL00264,L24,6,u,d0,11:22:54 AM,19.46,1.31,3,4,56,60,54,58,L,24
2005,A,B,65,u,i2005,Reporter.intensity.7,NA,XwAL00264,L24,7,u,d0,11:22:56 AM,20.15,1.54,3,4,60,60,54,58,L,24
2006,A,B,65,u,i2006,Reporter.intensity.8,NA,XwAL00264,L24,8,u,d0,11:23:08 AM,20.17,1.56,3,4,50,64,54,58,L,24
2007,A,B,65,u,i2007,Reporter.intensity.9,NA,XwAL00264,L24,9,u,d0,11:23:10 AM,20.23,1.46,3,4,54,64,54,58,L,24
2008,A,B,65,neg,i2008,Reporter.intensity.10,NA,XwAL00264,L24,10,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,A,B,65,m,i2009,Reporter.intensity.11,C1,XwAL00264,L24,11,m,d0,10:40:51 AM,21.65,1.6,3,4,50,52,54,58,L,24
2010,A,B,65,m,i2010,Reporter.intensity.12,C1,XwAL00264,L24,12,m,d0,10:40:55 AM,23.21,1.68,3,4,54,52,54,58,L,24
2011,A,B,65,m,i2011,Reporter.intensity.13,C1,XwAL00264,L24,13,m,d0,10:40:58 AM,24.3,1.73,3,4,58,52,54,58,L,24
2012,A,B,65,m,i2012,Reporter.intensity.14,C1,XwAL00264,L24,14,m,d0,10:41:17 AM,26.37,1.64,3,4,48,56,54,58,L,24
2013,A,B,65,m,i2013,Reporter.intensity.15,C1,XwAL00264,L24,15,m,d0,10:41:18 AM,24.79,1.39,3,4,52,56,54,58,L,24
2014,A,B,65,m,i2014,Reporter.intensity.16,C1,XwAL00264,L24,16,m,d0,10:41:20 AM,26.33,1.45,3,4,56,56,54,58,L,24
2015,A,B,65,u,i2015,Reporter.intensity.17,NA,XwAL00264,L24,17,u,d0,11:22:32 AM,18.51,1.63,3,4,60,56,54,58,L,24
2016,A,B,65,u,i2016,Reporter.intensity.18,NA,XwAL00264,L24,18,u,d0,11:22:50 AM,21.94,1.77,3,4,48,60,54,58,L,24
2017,A,B,66,carrier,i2017,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,A,B,66,reference,i2018,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,A,B,66,unused,i2019,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,A,B,66,unused,i2020,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,A,B,66,m,i2021,Reporter.intensity.5,C1,XwAL00265,M1,5,m,d0,10:28:05 AM,25.66,1.54,2,4,6,8,10,14,M,1
2022,A,B,66,m,i2022,Reporter.intensity.6,C1,XwAL00265,M1,6,m,d0,10:28:08 AM,23.92,1.61,2,4,10,8,10,14,M,1
2023,A,B,66,m,i2023,Reporter.intensity.7,C2,XwAL00265,M1,7,m,d0,10:28:11 AM,31.47,1.57,2,4,14,8,10,14,M,1
2024,A,B,66,m,i2024,Reporter.intensity.8,C1,XwAL00265,M1,8,m,d0,10:28:29 AM,29.19,1.78,2,4,4,12,10,14,M,1
2025,A,B,66,m,i2025,Reporter.intensity.9,C1,XwAL00265,M1,9,m,d0,10:28:31 AM,26.87,1.55,2,4,8,12,10,14,M,1
2026,A,B,66,m,i2026,Reporter.intensity.10,C1,XwAL00265,M1,10,m,d0,10:28:34 AM,28.91,1.64,2,4,12,12,10,14,M,1
2027,A,B,66,m,i2027,Reporter.intensity.11,C1,XwAL00265,M1,11,m,d0,10:28:37 AM,26.82,1.53,2,4,16,12,10,14,M,1
2028,A,B,66,u,i2028,Reporter.intensity.12,NA,XwAL00265,M1,12,u,d0,11:12:55 AM,20.36,1.38,2,4,4,16,10,14,M,1
2029,A,B,66,u,i2029,Reporter.intensity.13,NA,XwAL00265,M1,13,u,d0,11:12:57 AM,17.65,1.6,2,4,8,16,10,14,M,1
2030,A,B,66,u,i2030,Reporter.intensity.14,NA,XwAL00265,M1,14,u,d0,11:12:59 AM,18.52,1.49,2,4,12,16,10,14,M,1
2031,A,B,66,u,i2031,Reporter.intensity.15,NA,XwAL00265,M1,15,u,d0,11:13:01 AM,17.08,1.56,2,4,16,16,10,14,M,1
2032,A,B,66,u,i2032,Reporter.intensity.16,NA,XwAL00265,M1,16,u,d0,11:13:21 AM,18.83,1.59,2,4,6,20,10,14,M,1
2033,A,B,66,u,i2033,Reporter.intensity.17,NA,XwAL00265,M1,17,u,d0,11:13:24 AM,18.62,1.29,2,4,10,20,10,14,M,1
2034,A,B,66,neg,i2034,Reporter.intensity.18,NA,XwAL00265,M1,18,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,A,B,67,carrier,i2035,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,A,B,67,reference,i2036,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
